Time,GameId,Type,Player,x,y,z
186,1,POS,Steven,526.463867,717.471558,-15.874553
187,1,POS,Ranger,953.571777,787.276001,-7.874999
187,1,POS,Steven,469.433929,833.330139,-15.874039
188,1,POS,Ranger,954.273010,787.297913,-7.874999
188,1,POS,Steven,609.777161,794.162109,-15.874039
188,1,POS,Steven,702.036194,803.468323,-15.874039
188,1,SPAWN,Ranger,212.000000,2360.000000,65.000000
189,1,POS,Ranger,215.043442,2306.603760,56.125000
189,1,POS,Steven,928.638428,757.933106,-15.874039
190,1,POS,Ranger,272.306000,2227.756348,48.125000
190,1,POS,Steven,1134.542725,529.659607,-15.875000
191,1,POS,Ranger,285.369293,2136.902832,24.131002
191,1,POS,Steven,1196.874756,542.559143,-15.875000
192,1,POS,Ranger,547.528320,2085.814941,24.127832
192,1,POS,Steven,1153.846191,769.324585,24.125000
192,1,POS,Ranger,618.567261,2084.007568,24.127832
193,1,POS,Ranger,670.332764,1911.726074,24.127832
193,1,POS,Steven,1105.393555,993.068054,24.125000
194,1,POS,Ranger,674.170227,1591.627930,24.127832
194,1,POS,Steven,951.644653,1254.954346,24.125000
194,1,POS,Steven,712.284302,1270.501465,24.125000
195,1,POS,Ranger,595.125793,1355.524902,28.125000
195,1,POS,Steven,649.277893,1302.653687,24.125000
196,1,POS,Ranger,481.091339,1283.546143,24.127844
196,1,POS,Steven,589.062439,1239.125000,29.770464
197,1,POS,Ranger,281.070923,1091.025635,24.127844
197,1,POS,Steven,536.259949,1336.875000,28.125000
198,1,POS,Ranger,257.605103,774.425842,24.127844
198,1,POS,Steven,481.681854,1336.199341,24.242319
198,1,POS,Ranger,242.670273,542.033630,-15.875000
199,1,POS,Ranger,272.301025,535.567688,-15.875000
199,1,POS,Steven,650.013428,1338.628052,24.242319
200,1,POS,Ranger,502.365753,740.929321,-15.875000
200,1,POS,Steven,448.932068,1549.973022,24.125000
200,1,POS,Ranger,629.970764,763.482361,-15.875000
201,1,POS,Ranger,713.593140,784.232849,-15.875000
201,1,POS,Steven,333.647461,1838.103394,24.125000
202,1,POS,Ranger,1024.743774,781.951355,24.125000
202,1,POS,Steven,389.020721,1652.266724,24.125000
203,1,POS,Ranger,1062.766846,1050.744873,24.125000
203,1,POS,Steven,639.109863,1448.413330,24.125000
204,1,POS,Ranger,952.528137,1290.151367,24.125000
204,1,POS,Steven,423.064819,1226.640259,24.125000
205,1,POS,Ranger,652.156677,1350.696411,24.125000
205,1,POS,Steven,456.431397,1328.153687,24.125820
206,1,POS,Ranger,487.897705,1502.126099,24.125000
206,1,POS,Steven,346.147034,1246.543579,24.126806
206,1,POS,Ranger,424.504669,1487.443359,24.127842
207,1,POS,Ranger,382.880066,1660.628906,24.127842
207,1,POS,Steven,370.716888,1250.397339,24.126806
208,1,POS,Ranger,288.153656,1955.570190,24.127842
208,1,POS,Steven,655.590881,1381.195435,61.163635
208,1,POS,Ranger,224.597076,2026.986694,24.127842
208,1,POS,Ranger,200.171707,2062.874023,24.127842
208,1,POS,Ranger,196.570496,2097.924561,24.127842
209,1,POS,Ranger,223.073074,2032.290772,24.127842
209,1,POS,Steven,651.192322,1667.140869,24.125000
210,1,POS,Ranger,327.777771,1743.135498,27.667465
210,1,POS,Steven,435.111359,1809.000366,73.624001
211,1,POS,Ranger,460.817230,1538.189209,24.125000
211,1,POS,Steven,430.132782,1849.379761,24.125000
212,1,POS,Ranger,710.414734,1381.958130,24.127865
212,1,POS,Steven,749.881470,1863.423584,24.125000
213,1,POS,Ranger,968.704773,1274.051270,24.127865
213,1,POS,Steven,967.793701,1732.156006,24.128126
214,1,POS,Ranger,1089.727661,1050.411377,24.127865
214,1,POS,Steven,906.592712,1560.757690,24.128126
215,1,POS,Ranger,1034.714844,761.879883,24.127865
215,1,POS,Steven,906.592712,1560.757690,24.128126
216,1,POS,Ranger,884.974365,530.518738,-15.875000
216,1,POS,Steven,906.592712,1560.757690,24.128126
217,1,POS,Ranger,673.570251,364.743073,0.125000
217,1,POS,Steven,906.592712,1560.757690,24.128126
218,1,POS,Ranger,678.116882,64.739952,65.369308
218,1,POS,Steven,837.330627,1500.669922,24.128126
218,1,POS,Ranger,669.637817,-49.722878,71.239265
219,1,POS,Ranger,675.215332,86.452286,64.256035
219,1,POS,Steven,766.998169,1439.135010,28.125000
220,1,POS,Ranger,831.990234,314.698395,24.125000
220,1,POS,Steven,862.451843,1319.669067,24.125000
220,1,POS,Steven,883.469116,1324.282837,24.125000
221,1,POS,Ranger,909.671021,534.630005,-15.875000
221,1,POS,Steven,1071.577393,1124.465332,24.125000
222,1,POS,Ranger,966.843201,760.359741,0.125000
222,1,POS,Steven,1087.977661,803.110168,24.125000
222,1,POS,Steven,1162.238525,511.240906,-15.875000
223,1,POS,Ranger,1092.873901,1002.548584,24.125000
223,1,POS,Steven,1147.749390,518.095459,-15.875000
224,1,POS,Ranger,987.188904,1285.898560,24.125000
224,1,POS,Steven,985.194885,669.788147,-15.875000
225,1,POS,Ranger,737.045105,1272.651733,24.125000
225,1,POS,Steven,1104.645264,916.619995,24.125000
226,1,POS,Ranger,816.220154,1522.705444,28.125000
226,1,POS,Steven,1047.840088,1226.884277,24.125000
227,1,POS,Ranger,985.329590,1746.623169,24.127842
227,1,POS,Steven,734.576538,1275.563965,24.125000
227,1,POS,Ranger,1106.376465,1864.491455,24.127842
228,1,POS,Ranger,1108.849854,1964.869873,24.127842
228,1,POS,Steven,792.081177,1517.316650,28.125000
228,1,POS,Ranger,1099.802002,2028.127686,24.127842
228,1,POS,Ranger,1094.260254,2059.524170,24.127842
228,1,POS,Ranger,1090.560059,2107.538818,24.127842
229,1,POS,Ranger,1100.065552,2274.475342,56.125000
229,1,POS,Steven,951.008606,1734.980347,24.163912
229,1,POS,Ranger,1100.631592,2282.264160,56.125000
229,1,POS,Ranger,1097.587280,2330.066406,56.125000
230,1,POS,Ranger,1100.881836,2130.188477,24.125000
230,1,POS,Steven,818.612976,2026.251343,24.127909
231,1,POS,Ranger,884.090881,2047.543701,28.125000
231,1,POS,Steven,803.962952,2194.537842,24.127909
231,1,POS,Steven,700.039795,2131.798340,24.374882
232,1,POS,Ranger,1033.089355,2008.654663,24.127842
232,1,POS,Steven,561.910461,1994.774780,24.374882
233,1,POS,Ranger,1015.326355,1743.126709,26.656960
233,1,POS,Steven,627.371155,1841.394531,24.128126
233,1,DPOS,Steven,633.084167,1891.035889,24.128126
233,1,POS,Ranger,1002.732727,1743.125000,24.125000
234,1,POS,Ranger,892.476440,1526.895752,24.125000
234,1,POS,Steven,629.427856,1915.462036,24.128500
234,1,SPAWN,Steven,936.000000,824.000000,-7.000000
235,1,POS,Ranger,668.327942,1361.321289,24.127831
235,1,POS,Steven,936.000000,824.000000,-10.788801
235,1,POS,Ranger,669.117676,1317.962280,24.127831
236,1,POS,Ranger,424.908691,1282.421997,24.127831
236,1,POS,Steven,716.026550,738.971802,-17.199800
236,1,POS,Steven,713.043091,739.354675,-17.655201
237,1,POS,Ranger,288.704346,1023.924927,24.127831
237,1,POS,Steven,704.833984,507.825409,-15.875000
238,1,POS,Ranger,265.897766,810.028198,24.127831
238,1,POS,Steven,999.348755,628.579346,-15.875000
239,1,POS,Ranger,401.855072,671.774414,-15.875000
239,1,POS,Steven,1083.795288,931.957886,24.125000
240,1,POS,Ranger,664.510071,811.678406,-15.875000
240,1,POS,Steven,1028.314331,1250.779053,24.125000
241,1,POS,Ranger,980.911560,754.988770,8.125000
241,1,POS,Steven,713.348267,1307.489136,24.125000
242,1,POS,Ranger,1073.575806,1013.454285,24.125000
242,1,POS,Steven,630.067932,1573.369385,24.128120
243,1,POS,Ranger,990.186646,1268.960815,24.125000
243,1,POS,Steven,941.727234,1634.751587,24.128124
244,1,POS,Ranger,679.184814,1314.341919,24.125000
244,1,POS,Steven,1050.507446,1903.398926,24.128124
245,1,POS,Ranger,671.088257,1624.902710,24.125000
245,1,POS,Steven,924.267517,1629.136719,24.128124
245,1,POS,Ranger,690.089294,1864.342285,24.125000
246,1,POS,Ranger,692.215393,1847.778320,24.125000
246,1,POS,Steven,934.661011,1536.141235,24.125000
247,1,POS,Ranger,687.802795,1530.088623,24.125000
247,1,POS,Steven,914.870117,1850.605469,24.125000
248,1,POS,Ranger,578.205688,1277.486084,24.125000
248,1,POS,Steven,976.377930,1741.277466,24.125000
249,1,POS,Ranger,311.598419,1180.525635,24.125000
249,1,POS,Steven,915.542175,1480.178833,24.125000
250,1,POS,Ranger,269.047974,883.495728,24.125000
250,1,POS,Steven,1060.874634,1431.125000,24.125000
251,1,POS,Ranger,319.360535,719.063293,0.125000
251,1,POS,Steven,962.238159,1445.854370,24.125000
252,1,POS,Ranger,573.903748,559.531555,-15.875000
252,1,POS,Steven,646.485352,1509.734985,24.145910
253,1,POS,Ranger,671.241394,335.366791,8.125000
253,1,POS,Steven,326.072357,1521.173950,24.128126
254,1,POS,Ranger,672.323242,14.062162,67.968216
254,1,POS,Steven,399.672119,1589.587647,24.128126
254,1,POS,Ranger,673.129395,-45.977612,71.047241
254,1,POS,Steven,416.620239,1504.376953,24.128126
255,1,POS,Ranger,673.561646,152.149124,60.887047
255,1,POS,Steven,424.830322,1493.272461,24.128126
256,1,POS,Ranger,825.303467,410.687286,-15.875000
256,1,POS,Steven,705.692566,1336.909912,24.125000
257,1,POS,Ranger,1029.147583,576.989380,-15.875000
257,1,POS,Steven,1006.977417,1249.655884,24.125000
257,1,POS,Ranger,1055.048828,545.885681,-15.875000
258,1,POS,Ranger,1121.796997,728.830994,0.125000
258,1,POS,Steven,1063.299561,936.812622,24.125000
259,1,POS,Ranger,1111.921509,819.074951,24.125000
259,1,POS,Steven,1164.873901,1030.361816,24.125000
260,1,POS,Ranger,1071.414673,1072.628906,24.126642
260,1,POS,Steven,1157.357666,1184.273193,24.125000
260,1,DPOS,Ranger,1075.652954,1104.305298,24.126642
260,1,POS,Steven,1133.917481,1223.598633,24.125000
260,1,EPOS,Ranger,1075.652954,1104.305298,24.126642
260,1,EPOS,Steven,1133.917481,1223.598633,24.125000
261,1,POS,Ranger,1072.195190,1102.258789,24.128105
261,1,POS,Steven,971.580261,1309.396606,24.125000
261,1,SPAWN,Ranger,212.000000,2360.000000,65.000000
262,1,POS,Ranger,668.000000,2304.000000,128.000000
262,1,POS,Steven,668.000000,2304.000000,128.000000
0,2,SPAWN,Steven,212.000000,2360.000000,65.000000
1,2,POS,Ranger,0.000000,0.000000,0.000000
1,2,POS,Steven,212.000000,2360.000000,56.125000
2,2,POS,Ranger,0.000000,0.000000,0.000000
2,2,POS,Steven,212.405502,2355.758545,56.125000
2,2,SPAWN,Ranger,1024.000000,1000.000000,33.000000
2,2,POS,Steven,195.126373,2167.117676,35.951218
2,2,POS,Steven,195.299179,2131.619873,24.125000
2,2,POS,Steven,197.253571,2092.212158,24.125000
3,2,POS,Ranger,1078.067871,1070.938477,24.125000
3,2,POS,Steven,208.265305,2037.424194,24.125000
4,2,POS,Ranger,1075.802979,763.915894,24.125000
4,2,POS,Steven,397.076996,2000.366577,24.125000
4,2,POS,Steven,619.667481,2089.917969,24.128126
5,2,POS,Ranger,770.354065,707.535400,-15.875000
5,2,POS,Steven,696.315491,2073.783691,24.128126
5,2,POS,Ranger,701.509522,754.901611,-19.875000
6,2,POS,Ranger,670.000061,655.124817,-15.875000
6,2,POS,Steven,545.658752,1993.611206,24.128126
7,2,POS,Ranger,672.297791,333.163574,16.125000
7,2,POS,Steven,397.292145,1728.948608,24.125000
7,2,POS,Steven,378.596893,1507.896484,24.125000
8,2,POS,Ranger,672.900208,7.514112,68.521446
8,2,POS,Steven,431.238831,1433.196045,24.125000
8,2,POS,Ranger,672.868897,-44.588711,71.193443
9,2,POS,Ranger,673.670288,149.447891,61.243015
9,2,POS,Steven,501.095764,1442.616821,24.125000
10,2,POS,Ranger,800.462341,352.649139,-0.875000
10,2,POS,Steven,497.783295,1431.125488,24.125000
11,2,POS,Ranger,921.031067,613.488770,-15.875000
11,2,POS,Steven,499.750031,1459.785889,24.125000
12,2,POS,Ranger,1066.794922,799.701904,24.125000
12,2,POS,Steven,496.694275,1441.614624,24.125000
13,2,POS,Ranger,1088.975098,1078.797607,24.125000
13,2,POS,Steven,496.615295,1441.239258,24.125000
14,2,POS,Ranger,1051.214600,1367.829712,24.125000
14,2,POS,Steven,496.615295,1441.239258,24.125000
14,2,POS,Ranger,972.095520,1357.039673,24.125000
15,2,POS,Ranger,785.287781,1279.450439,24.125000
15,2,POS,Steven,496.615295,1441.239258,24.125000
16,2,POS,Ranger,593.163513,1497.353149,24.125000
16,2,POS,Steven,496.615295,1441.239258,24.125000
17,2,POS,Ranger,482.694458,1610.109863,24.127836
17,2,POS,Steven,496.615295,1441.239258,24.125000
18,2,POS,Ranger,613.344055,1596.706177,24.128992
18,2,POS,Steven,467.394928,1431.125610,24.238054
18,2,DPOS,Steven,447.684662,1431.126343,24.238054
18,2,POS,Ranger,575.406433,1587.491333,28.125000
19,2,POS,Ranger,621.414246,1354.717896,24.128082
19,2,POS,Steven,441.998047,1431.125244,24.238054
19,2,POS,Ranger,626.440613,1312.980103,24.128082
20,2,POS,Ranger,586.969666,1502.859497,28.125000
20,2,POS,Steven,441.998047,1431.125244,24.238054
20,2,SPAWN,Steven,212.000000,2360.000000,65.000000
20,2,POS,Ranger,424.536926,1470.794067,24.127832
20,2,POS,Ranger,422.567566,1462.601929,24.127832
21,2,POS,Ranger,493.172211,1493.061646,24.127832
21,2,POS,Steven,325.727448,2226.264893,34.335602
22,2,POS,Ranger,416.704559,1602.140503,24.127844
22,2,POS,Steven,614.046997,2068.081543,24.125000
22,2,POS,Steven,620.873718,2066.365967,24.125000
23,2,POS,Ranger,671.539490,1451.649780,24.127857
23,2,POS,Steven,550.965454,1944.344605,24.125000
24,2,POS,Ranger,491.284851,1285.854858,24.127857
24,2,POS,Steven,598.246338,1923.491089,24.128122
25,2,POS,Ranger,306.010864,1087.265869,24.127857
25,2,POS,Steven,673.007874,1615.563110,24.128122
26,2,POS,Ranger,242.889160,792.377747,24.127857
26,2,POS,Steven,964.292419,1642.866821,24.125000
27,2,POS,Ranger,271.641968,547.437195,-15.875000
27,2,POS,Ranger,271.641968,547.437195,-15.875000
27,2,POS,Steven,955.812256,1537.022095,24.125000
28,2,POS,Ranger,417.305206,727.681885,-15.875000
28,2,POS,Steven,665.796082,1394.855347,24.146120
29,2,POS,Ranger,244.942764,818.762329,24.125000
29,2,POS,Steven,727.039612,1284.559326,24.146120
30,2,POS,Ranger,256.213715,1136.118896,24.125000
30,2,POS,Steven,1028.348877,1212.310547,24.146120
31,2,POS,Ranger,255.815079,1167.704224,24.125000
31,2,POS,Steven,1102.148071,904.989502,24.146120
32,2,POS,Ranger,255.815079,1167.704224,24.125000
32,2,POS,Steven,1085.172485,788.678894,24.146120
33,2,POS,Ranger,442.904358,1269.521729,24.125000
33,2,POS,Steven,1075.719727,682.143188,0.700522
34,2,POS,Ranger,678.307007,1414.970093,24.125000
34,2,POS,Steven,809.177734,534.597900,-15.875000
35,2,POS,Ranger,673.552307,1734.808228,24.125000
35,2,POS,Steven,679.892639,250.374298,48.125000
35,2,POS,Steven,666.522766,-47.495102,71.243050
36,2,POS,Ranger,930.948731,1870.522095,24.127834
36,2,POS,Steven,665.352966,-69.635529,72.378494
36,2,POS,Ranger,1077.209595,1904.666382,24.127834
37,2,POS,Ranger,1102.988647,2023.738770,24.127834
37,2,POS,Ranger,1102.988647,2023.738770,24.127834
37,2,POS,Steven,687.721924,134.635361,61.903240
37,2,POS,Ranger,1093.365234,2068.999512,24.127834
37,2,POS,Ranger,1094.712891,2100.670410,24.127834
38,2,POS,Ranger,1095.515869,2314.728760,56.125000
38,2,POS,Steven,712.236206,465.025604,-15.875000
39,2,POS,Ranger,866.012817,2312.092773,24.125000
39,2,POS,Steven,490.990204,668.052246,-15.875000
39,2,POS,Ranger,709.724426,2119.283936,24.127840
40,2,POS,Ranger,668.515320,2105.431397,24.127840
40,2,POS,Steven,245.897430,844.139893,24.125000
41,2,POS,Ranger,413.446381,2197.827148,28.125000
41,2,POS,Steven,313.408600,1157.457397,24.125000
42,2,POS,Ranger,275.874817,2188.156250,24.128437
42,2,POS,Steven,579.733948,1293.614380,24.125000
42,2,POS,Ranger,235.287048,2154.372070,24.128437
42,2,POS,Ranger,223.700455,2125.332031,24.128437
42,2,POS,Ranger,212.650925,2090.762939,24.128437
43,2,POS,Ranger,218.916199,2037.371338,24.128437
43,2,POS,Steven,660.671814,1600.138794,24.125000
44,2,POS,Ranger,330.928803,1743.125122,24.128437
44,2,POS,Steven,678.385193,1913.915894,24.125000
45,2,POS,Ranger,393.113831,1828.105713,24.128437
45,2,POS,Steven,822.302979,2168.618408,24.125000
46,2,POS,Ranger,437.486328,2143.846436,28.125000
46,2,POS,Steven,805.597839,2328.219482,28.125000
47,2,POS,Ranger,754.382874,2122.201660,24.125000
47,2,POS,Steven,723.484375,2256.202881,24.129999
48,2,DPOS,Steven,1016.158142,2290.419922,65.854668
48,2,POS,Steven,1016.158142,2290.419922,65.854668
48,2,POS,Ranger,957.296936,2179.368897,24.125004
48,2,POS,Steven,1016.158142,2290.419922,65.854668
48,2,POS,Ranger,662.027954,2062.007568,24.129833
49,2,POS,Ranger,630.768189,2068.259277,24.129833
49,2,POS,Steven,1136.871826,2225.534424,48.321529
50,2,POS,Ranger,757.595520,2211.629883,24.129833
50,2,POS,Steven,1136.871826,2225.534424,48.321529
50,2,SPAWN,Steven,936.000000,824.000000,-7.000000
50,2,POS,Ranger,920.874390,2222.507080,28.125000
51,2,POS,Ranger,936.603088,2263.848633,24.127846
51,2,POS,Steven,811.663208,758.617188,-15.875000
51,2,POS,Steven,712.100342,737.305969,-17.637199
52,2,POS,Ranger,835.750610,2323.064453,24.127846
52,2,POS,Steven,634.719727,641.762146,-15.875000
53,2,POS,Ranger,549.957336,2188.812256,24.127840
53,2,POS,Steven,890.905396,736.595276,-15.875000
54,2,POS,Ranger,481.099213,1931.573242,28.125000
54,2,POS,Steven,1089.095215,904.138062,24.125000
55,2,POS,Ranger,418.820801,1743.126587,24.127848
55,2,POS,Steven,1011.288025,1209.899170,24.125000
55,2,POS,Ranger,384.281281,1507.262085,24.127848
56,2,POS,Ranger,405.644043,1495.931397,24.127848
56,2,POS,Steven,700.942627,1284.259277,24.125000
56,2,DPOS,Ranger,597.382690,1521.399292,28.125000
56,2,POS,Ranger,597.382690,1521.399292,28.125000
57,2,POS,Ranger,658.572449,1597.810669,31.343130
57,2,POS,Steven,736.353333,1453.860352,24.130001
57,2,POS,Steven,714.466126,1304.593262,24.128124
58,2,POS,Ranger,675.571838,1619.054810,24.125000
58,2,POS,Steven,628.559204,1363.172485,24.128124
58,2,POS,Steven,652.061829,1425.752319,24.128124
58,2,SPAWN,Ranger,936.000000,824.000000,-7.000000
59,2,POS,Ranger,945.508118,771.233459,-7.875001
59,2,POS,Steven,459.825348,1465.481812,24.128128
60,2,POS,Ranger,1087.276001,876.147644,24.125000
60,2,POS,Steven,389.556305,1727.736084,24.128128
61,2,POS,Ranger,1087.652466,1195.818604,24.125000
61,2,POS,Steven,355.782623,1964.267578,24.128128
61,2,POS,Ranger,971.505493,1359.445190,24.125000
62,2,POS,Ranger,958.455566,1356.955200,24.125000
62,2,POS,Steven,265.581879,1861.288696,24.128128
63,2,POS,Ranger,676.831665,1335.673462,24.125000
63,2,POS,Steven,371.262970,1575.952271,24.128128
64,2,POS,Ranger,755.547607,1612.645996,28.125000
64,2,POS,Steven,621.465698,1566.907227,24.268457
65,2,POS,Ranger,930.103943,1545.669678,24.127951
65,2,POS,Steven,598.531860,1471.143188,24.269686
66,2,POS,Ranger,1023.229675,1842.546753,24.127951
66,2,POS,Steven,554.458862,1612.874512,28.125000
66,2,POS,Ranger,1091.502808,2021.594360,24.127951
66,2,POS,Ranger,1106.344605,2062.182617,24.127951
66,2,POS,Ranger,1115.726929,2094.260986,24.127951
67,2,POS,Ranger,1117.184082,2100.540283,24.127951
67,2,POS,Steven,639.563599,1577.004883,24.125000
68,2,POS,Ranger,1034.076904,2234.397461,24.125000
68,2,POS,Steven,708.688110,1891.051880,24.125000
68,2,POS,Steven,700.718811,2062.164307,24.125000
69,2,POS,Ranger,811.132690,2052.110352,24.127840
69,2,POS,Steven,679.839111,2221.441895,24.125000
70,2,POS,Ranger,914.217407,2307.671875,24.127842
70,2,POS,Steven,568.557312,2161.552246,24.345160
70,2,POS,Ranger,1037.581787,2355.717041,56.125000
70,2,POS,Ranger,1070.522705,2345.130615,56.125000
71,2,POS,Ranger,1104.574463,2243.309814,56.125000
71,2,POS,Steven,781.091736,2059.171631,65.485222
72,2,POS,Ranger,1090.997681,1932.310303,24.125000
72,2,POS,Steven,895.323364,2304.139648,24.164125
73,2,POS,Ranger,1055.345703,2093.583252,24.125000
73,2,POS,Steven,628.299072,2110.972168,56.304401
74,2,POS,Ranger,1042.361694,1870.200562,24.125000
74,2,POS,Steven,678.405884,1998.356079,61.343597
74,2,POS,Steven,693.872803,2115.676514,49.729588
75,2,POS,Ranger,969.700195,1658.852661,24.125000
75,2,POS,Steven,804.673096,2278.171875,54.527000
76,2,POS,Ranger,720.716919,1513.743530,24.125000
76,2,POS,Steven,1134.608887,2321.477295,56.125000
77,2,POS,Ranger,573.919861,1280.612305,24.127869
77,2,POS,Steven,1136.577759,2043.217529,24.213449
77,2,POS,Steven,1126.418945,1931.256958,24.213449
78,2,POS,Ranger,318.491303,1182.999390,24.127869
78,2,POS,Steven,1006.419983,1757.994629,24.213449
79,2,POS,Ranger,252.806122,874.626770,24.127869
79,2,POS,Steven,883.514465,1470.739624,24.213449
80,2,POS,Ranger,226.975601,565.990479,-15.875000
80,2,POS,Steven,714.661011,1329.377441,24.125000
80,2,POS,Ranger,237.539887,545.584229,-15.875000
81,2,POS,Ranger,453.200562,657.379639,-15.875000
81,2,POS,Steven,1018.829346,1227.462647,24.125000
81,2,POS,Ranger,629.896057,763.863953,-15.875000
82,2,POS,Ranger,705.553101,752.709900,-25.875000
82,2,POS,Steven,1112.416992,936.518494,24.125000
83,2,POS,Ranger,700.683106,470.851654,-15.875000
83,2,POS,Steven,1041.827271,611.147461,59.225620
83,2,POS,Steven,1032.787842,521.720947,8.707624
83,2,POS,Steven,1071.135010,513.304504,-15.875000
84,2,POS,Ranger,666.575501,154.206162,61.288631
84,2,POS,Steven,1178.943970,618.037048,-15.875000
84,2,POS,Ranger,658.138123,-45.065193,71.095436
85,2,POS,Ranger,672.789001,-13.404851,69.471870
85,2,POS,Steven,859.451660,795.137329,-15.875000
86,2,POS,Ranger,608.895081,298.015808,36.125000
86,2,POS,Steven,634.570068,591.513855,-15.875000
86,2,DPOS,Steven,533.565064,506.409149,-15.875000
86,2,POS,Ranger,532.402832,408.408661,-15.875000
87,2,POS,Ranger,431.903503,545.791443,-15.875000
87,2,POS,Steven,511.509857,512.060974,-15.874393
88,2,POS,Ranger,461.281647,520.671448,-15.875000
88,2,POS,Steven,511.509857,512.060974,-15.874393
88,2,POS,Ranger,500.409180,415.748077,-15.875000
88,2,SPAWN,Steven,216.000000,1328.000000,33.000000
89,2,POS,Ranger,462.581574,441.984436,-15.875000
89,2,POS,Steven,258.869598,1328.646484,24.125000
90,2,POS,Ranger,399.732636,757.172485,-15.875000
90,2,POS,Steven,574.762695,1324.000122,24.125000
91,2,POS,Ranger,261.442047,820.823303,24.125000
91,2,POS,Steven,602.909607,1592.128784,24.146122
92,2,POS,Ranger,252.213791,1135.368774,24.125000
92,2,POS,Steven,678.187317,1836.928589,24.145912
92,2,POS,Steven,668.497498,2061.428955,24.145912
93,2,POS,Ranger,480.453766,1254.470459,24.125000
93,2,POS,Steven,624.476379,2068.362793,24.145912
93,2,POS,Ranger,637.152405,1293.446289,24.125000
94,2,POS,Ranger,797.081360,1288.427002,24.125000
94,2,POS,Steven,417.139252,1821.653442,24.125000
95,2,POS,Ranger,1082.099243,1197.609131,24.125000
95,2,POS,Steven,455.019562,1524.991211,24.125000
96,2,POS,Ranger,1087.299805,877.631287,24.125000
96,2,POS,Steven,507.088867,1431.125000,26.948401
97,2,POS,Ranger,1087.773682,1100.360474,24.125000
97,2,POS,Steven,462.448975,1431.125000,24.146149
98,2,POS,Ranger,896.753601,1279.526978,24.125000
98,2,POS,Steven,462.448975,1431.125000,24.146149
99,2,POS,Ranger,632.667664,1404.533447,24.125000
99,2,POS,Steven,462.448975,1431.125000,24.146149
100,2,POS,Ranger,597.499756,1424.736084,28.125000
100,2,POS,Steven,462.448975,1431.125000,24.146149
101,2,POS,Ranger,871.167053,1306.277466,24.125000
101,2,POS,Steven,462.448975,1431.125000,24.146149
102,2,POS,Ranger,1088.436890,1131.642212,24.125000
102,2,POS,Steven,462.448975,1431.125000,24.146149
103,2,POS,Ranger,1092.086792,847.360535,24.125000
103,2,POS,Steven,462.448975,1431.125000,24.146149
104,2,POS,Ranger,1088.038330,1163.038452,24.125000
104,2,POS,Steven,462.448975,1431.125000,24.146149
105,2,POS,Ranger,827.184082,1269.936890,24.125000
105,2,POS,Steven,462.448975,1431.125000,24.146149
106,2,POS,Ranger,737.930542,1377.638306,24.127850
106,2,POS,Steven,462.448975,1431.125000,24.146149
107,2,POS,Ranger,924.869690,1531.950439,24.127834
107,2,POS,Steven,462.448975,1431.125000,24.146149
108,2,POS,Ranger,1019.603699,1838.402832,24.127834
108,2,POS,Steven,462.448975,1431.125000,24.146149
108,2,POS,Ranger,1094.972900,2031.862061,24.127834
108,2,POS,Ranger,1105.068481,2059.366699,24.127834
108,2,POS,Ranger,1116.166748,2095.747070,24.127834
109,2,POS,Ranger,1117.646973,2101.769775,24.127834
109,2,POS,Steven,462.448975,1431.125000,24.146149
109,2,POS,Ranger,1101.807007,2284.228760,56.125000
110,2,POS,Ranger,1099.897827,2332.747314,56.125000
110,2,POS,Ranger,1099.897827,2332.747314,56.125000
110,2,POS,Steven,462.448975,1431.125000,24.146149
111,2,POS,Ranger,798.131470,2315.900879,28.125000
111,2,POS,Steven,462.448975,1431.125000,24.146149
111,2,POS,Ranger,662.011841,2129.947998,24.127832
112,2,POS,Ranger,640.459656,2114.086426,24.127832
112,2,POS,Steven,462.448975,1431.125000,24.146149
113,2,POS,Ranger,440.002350,1992.345703,28.125000
113,2,POS,Steven,462.448975,1431.125000,24.146149
114,2,POS,Ranger,473.622925,1773.556274,24.125000
114,2,POS,Steven,462.448975,1431.125000,24.146149
115,2,POS,Ranger,340.431885,1530.033081,24.209299
115,2,POS,Steven,474.313599,1431.130005,24.146149
115,2,DPOS,Steven,474.313599,1431.130005,24.146149
115,2,POS,Ranger,303.059814,1439.131104,24.209299
115,2,DPOS,Ranger,309.367615,1468.406128,24.209303
115,2,POS,Steven,493.272400,1438.911377,24.147039
116,2,POS,Ranger,283.135468,1571.009155,24.219954
116,2,POS,Steven,496.423340,1440.210815,24.147221
117,2,POS,Ranger,283.135468,1571.009155,24.219954
117,2,POS,Steven,496.423340,1440.210815,24.147221
117,2,SPAWN,Steven,936.000000,824.000000,-7.000000
117,2,SPAWN,Ranger,212.000000,2360.000000,65.000000
118,2,POS,Ranger,218.870544,2242.717529,56.125000
118,2,POS,Steven,913.998901,801.676941,-15.875000
118,2,POS,Ranger,222.594574,2167.529785,40.125000
118,2,POS,Steven,713.302124,729.478516,-17.643200
119,2,POS,Ranger,247.070724,2221.621338,47.125000
119,2,POS,Steven,637.342590,676.019165,-15.875000
119,2,POS,Ranger,220.932236,2126.009521,24.130989
120,2,POS,Ranger,263.410522,2207.580078,32.125000
120,2,POS,Steven,654.428467,353.746338,0.125000
121,2,POS,Ranger,477.721893,2065.447998,24.127842
121,2,POS,Steven,658.735718,34.394836,67.106712
